296285.867	2779644.205	6.050	41782.44232971
296284.761	2779646.469	6.050	41782.44234128
296283.673	2779648.785	6.050	41782.44235286
296282.616	2779651.089	6.050	41782.44236443
296281.563	2779653.424	6.060	41782.44237601
296280.551	2779655.737	6.050	41782.44238758
296279.524	2779658.090	6.070	41782.44239916
296278.541	2779660.453	6.050	41782.44241073
296277.566	2779662.833	6.060	41782.44242230
296276.643	2779665.252	6.070	41782.44243388
296275.670	2779667.628	6.060	41782.44244545
296274.695	2779670.038	6.070	41782.44245703
296273.696	2779672.406	6.060	41782.44246860
296272.706	2779674.795	6.060	41782.44248017
296271.691	2779677.157	6.050	41782.44249175
296270.663	2779679.534	6.060	41782.44250332
296269.649	2779681.914	6.040	41782.44251490
296268.598	2779684.296	6.040	41782.44252647
296267.622	2779686.706	6.050	41782.44253804
296266.597	2779689.077	6.040	41782.44254962
296265.580	2779691.505	6.050	41782.44256119
296264.585	2779693.913	6.050	41782.44257277
296263.569	2779696.331	6.050	41782.44258434
296262.566	2779698.739	6.050	41782.44259591
296261.525	2779701.144	6.040	41782.44260749
296260.519	2779703.544	6.050	41782.44261906
296259.485	2779705.956	6.040	41782.44263064
296258.459	2779708.360	6.050	41782.44264221
296257.413	2779710.774	6.050	41782.44265378
296256.345	2779713.172	6.050	41782.44266536
296255.268	2779715.601	6.050	41782.44267693
296254.184	2779717.992	6.050	41782.44268851
296253.083	2779720.405	6.050	41782.44270008
296251.973	2779722.769	6.040	41782.44271166
296250.857	2779725.157	6.060	41782.44272323
296249.734	2779727.528	6.050	41782.44273480
296248.593	2779729.891	6.050	41782.44274638
296247.448	2779732.252	6.050	41782.44275795
296246.313	2779734.615	6.050	41782.44276953
296245.138	2779736.961	6.050	41782.44278110
296243.966	2779739.308	6.050	41782.44279267
296242.788	2779741.638	6.050	41782.44280425
296241.621	2779743.982	6.050	41782.44281582
296240.450	2779746.325	6.040	41782.44282740
296239.287	2779748.675	6.050	41782.44283897
296238.153	2779751.011	6.050	41782.44285054
296236.991	2779753.372	6.050	41782.44286212
296235.837	2779755.721	6.050	41782.44287369
296234.671	2779758.070	6.060	41782.44288527
296233.463	2779760.382	6.050	41782.44289684
296232.209	2779762.675	6.050	41782.44290841
296230.959	2779764.960	6.050	41782.44291999
296229.635	2779767.212	6.050	41782.44293156
296228.323	2779769.461	6.050	41782.44294314
296226.965	2779771.682	6.050	41782.44295471
296225.590	2779773.917	6.040	41782.44296628
296224.256	2779776.130	6.050	41782.44297786
296222.900	2779778.336	6.050	41782.44298943
296221.578	2779780.549	6.050	41782.44300101
296220.227	2779782.781	6.050	41782.44301258
296218.913	2779784.995	6.050	41782.44302416
296217.601	2779787.219	6.050	41782.44303573
296216.315	2779789.422	6.050	41782.44304730
296215.018	2779791.645	6.060	41782.44305888
296213.722	2779793.882	6.050	41782.44307045
296212.451	2779796.103	6.060	41782.44308203
296211.300	2779798.271	6.050	41782.44309360
296210.584	2779800.245	6.060	41782.44310517
296210.290	2779802.031	6.050	41782.44311675
296209.747	2779803.889	6.050	41782.44312832
296209.133	2779806.119	6.060	41782.44313990
296208.777	2779807.895	6.050	41782.44315147
296207.969	2779809.899	6.050	41782.44316304
296206.968	2779812.229	6.050	41782.44317462
296205.572	2779814.941	6.050	41782.44318619
296204.372	2779817.507	6.060	41782.44319758
296203.191	2779819.977	6.050	41782.44320934
296204.142	2779818.451	6.050	41782.44322091
296201.611	2779822.470	6.050	41782.44323249
296198.616	2779826.850	6.050	41782.44324406
296196.795	2779829.555	6.050	41782.44325564
296194.449	2779831.154	6.040	41782.44326721
296191.994	2779833.664	6.050	41782.44327878
296189.475	2779836.102	6.040	41782.44329036
296187.942	2779838.401	6.050	41782.44330193
296186.563	2779840.715	6.040	41782.44331332
296185.260	2779843.068	6.050	41782.44332508
296184.035	2779845.509	6.050	41782.44333666
296182.746	2779847.887	6.050	41782.44334823
296181.441	2779850.308	6.050	41782.44335980
296180.132	2779852.722	6.050	41782.44337119
296178.928	2779855.626	6.050	41782.44338277
296177.692	2779858.116	6.060	41782.44339434
296176.361	2779860.441	6.060	41782.44340591
296175.004	2779862.727	6.050	41782.44341749
296173.542	2779865.103	6.060	41782.44342906
