X	Y	Z	T
296178.64400000,2779577.65900000,-6.43000000,596.52197280
296178.24200000,2779578.63800000,-6.46333333,596.53863360
296177.82800000,2779579.64700000,-6.44000000,596.55529440
296177.41900000,2779580.62400000,-6.43981823,596.57196960
296176.98600000,2779581.62600000,-6.46000000,596.58863040
296176.55600000,2779582.60500000,-6.48000000,596.60530560
296176.13700000,2779583.59900000,-6.45690902,596.62196640
296175.71800000,2779584.59800000,-6.47472230,596.63862720
296175.29000000,2779585.60500000,-6.48246574,596.65530240
296174.85700000,2779586.58000000,-6.53000000,596.67196320
296174.42300000,2779587.57500000,-6.48000000,596.68863840
296173.99900000,2779588.54900000,-6.48654540,596.70529920
296173.58700000,2779589.56200000,-6.49082188,596.72196000
296173.18700000,2779590.55100000,-6.47000000,596.73863520
296172.77800000,2779591.55600000,-6.48000000,596.75529600
296172.36200000,2779592.55900000,-6.51000000,596.77197120
296171.93200000,2779593.54800000,-6.48000000,596.78863200
296171.49600000,2779594.53800000,-6.53759300,596.80529280
296171.06700000,2779595.53500000,-6.51259226,596.82196800
296170.64000000,2779596.53500000,-6.22000000,596.83862880
296170.22500000,2779597.51900000,-6.51000000,596.85530400
296169.81400000,2779598.50000000,-6.55000000,596.87196480
296169.39900000,2779599.48400000,-6.48000000,596.88864000
296168.97500000,2779600.47900000,-6.48000000,596.90530080
296168.56500000,2779601.46200000,-6.48000000,596.92196160
296168.14500000,2779602.44000000,-6.53000000,596.93863680
296167.72700000,2779603.42300000,-6.49345451,596.95529760
296167.29500000,2779604.39300000,-6.45000000,596.97197280
296166.87300000,2779605.36300000,-6.43944460,596.98863360
296166.45400000,2779606.33700000,-7.50500000,597.00529439
296166.05800000,2779607.30100000,-7.47500000,597.02196960
296165.66500000,2779608.27400000,-7.52463620,597.03863040
296165.27100000,2779609.24500000,-7.50000000,597.05530560
296164.87000000,2779610.22500000,-7.51500000,597.07196640
296164.45100000,2779611.18900000,-7.48500000,597.08862720
296164.03000000,2779612.14700000,-7.49500000,597.10530240
296163.61500000,2779613.11600000,-7.47870387,597.12196319
296163.19800000,2779614.05800000,-7.24500000,597.13863840
296162.79100000,2779615.02700000,-7.49500000,597.15529920
296162.38300000,2779615.98100000,-7.49907386,597.17196000
296161.96700000,2779616.96400000,-7.53500000,597.18863520
296161.56600000,2779617.91200000,-7.55445221,597.20529600
296161.16800000,2779618.83400000,-7.51518177,597.22197120
296160.75200000,2779619.81300000,-7.50500000,597.23863201
296160.35500000,2779620.72700000,-7.50500000,597.25529280
296159.94800000,2779621.67500000,-7.52500000,597.27196800
296159.54200000,2779622.63400000,-7.51809098,597.28862880
296159.14400000,2779623.53300000,-7.57536354,597.30530400
296158.74900000,2779624.47600000,-7.56296260,597.32196480
296158.34600000,2779625.39000000,-7.54253426,597.33864000
296157.94600000,2779626.33200000,-7.52500000,597.35530081
296157.54700000,2779627.24600000,-7.50500000,597.37196160
296157.14400000,2779628.18000000,-7.56000000,597.38863680
296156.73200000,2779629.12400000,-7.51083310,597.40529760
296155.90500000,2779631.00200000,-7.55500000,597.43863360
296155.51000000,2779631.92600000,-7.46148140,597.45529440
296155.11000000,2779632.86000000,-7.49500000,597.47196960
296154.70900000,2779633.78700000,-7.49500000,597.48863040
296154.30800000,2779634.70700000,-7.47500000,597.50530560
296153.89600000,2779635.65600000,-7.49500000,597.52196640
296153.49400000,2779636.58200000,-7.51074100,597.53862720
296153.10300000,2779637.51900000,-7.49500000,597.55530240
296152.68200000,2779638.49400000,-7.50500000,597.57196320
296152.30700000,2779639.39600000,-7.46500000,597.58863840
296151.90300000,2779640.33100000,-7.43722321,597.60529920
296151.49000000,2779641.25000000,-7.47263626,597.62196000
296151.00900000,2779642.16400000,-7.47500000,597.63863520
296150.52900000,2779643.01600000,-7.47760271,597.65529600
296149.98400000,2779643.90300000,-7.48500000,597.67197120
296149.40900000,2779644.72300000,-7.49154540,597.68863200
296148.82400000,2779645.50500000,-7.43208315,597.70529280
296148.17600000,2779646.28900000,-7.50500000,597.72196800
296147.52600000,2779647.02200000,-7.58239729,597.73862880
296146.84100000,2779647.72600000,-7.55746576,597.75530400
296146.12900000,2779648.40100000,-7.53500000,597.77196480
296145.41900000,2779649.03400000,-7.52500000,597.78864000
296144.70100000,2779649.63300000,-7.54500000,597.80530080
296144.00800000,2779650.18600000,-7.48500000,597.82196160
296143.27200000,2779650.71600000,-7.47500000,597.83863680
296142.58900000,2779651.19400000,-7.50722159,597.85529760
296141.88300000,2779651.64500000,-7.48472610,597.87197280
296141.22300000,2779652.05300000,-7.47463646,597.88863360
296140.59200000,2779652.43400000,-7.44027790,597.90529440
296139.98100000,2779652.79800000,-7.37500000,597.92196959
296139.36600000,2779653.13300000,-7.42500000,597.93863040
296138.76600000,2779653.43800000,-7.43250000,597.95530560
296138.24500000,2779653.72300000,-7.40500000,597.97196640
296137.74800000,2779653.99200000,-7.43500000,597.98862720
296137.28600000,2779654.24400000,-7.43500000,598.00530240
296136.91000000,2779654.50100000,-7.45894262,598.02196320
296136.57800000,2779654.75300000,-7.44500000,598.03863839
296136.25400000,2779654.98500000,-7.44500000,598.05529920
296136.03000000,2779655.25100000,-7.46500000,598.07196000
296135.83800000,2779655.49700000,-7.47471437,598.08863520
296135.65500000,2779655.71600000,-7.48500000,598.10529600
296135.51000000,2779655.93500000,-7.53166667,598.12197120
296135.40100000,2779656.13700000,-7.49972210,598.13863200
296135.33400000,2779656.32700000,-7.51900029,598.15529280
296135.28300000,2779656.52500000,-7.49500000,598.17196800
296135.74500000,2779657.06000000,-7.47239722,598.27196160
296136.02000000,2779656.91000000,-7.45500000,598.28863680
296136.33700000,2779656.66000000,-7.44500000,598.30529760
296136.72200000,2779656.32400000,-7.46500000,598.32197280
296137.16500000,2779655.92300000,-7.42870360,598.33863360
296137.65300000,2779655.43300000,-7.41472210,598.35529440
296138.18700000,2779654.86200000,-7.40833333,598.37196960
296138.75000000,2779654.23300000,-7.40500000,598.38863040
296139.30300000,2779653.56200000,-7.40500000,598.40530560
296139.88000000,2779652.85400000,-7.42500000,598.42196640
296140.48000000,2779652.06700000,-7.40736115,598.43862720
296141.10300000,2779651.22800000,-7.40500000,598.45530240
296141.73700000,2779650.35200000,-7.40500000,598.47196320
296142.37500000,2779649.46800000,-7.42833333,598.48863840
296143.00300000,2779648.56000000,-7.40979443,598.50529920
296143.64400000,2779647.60000000,-7.43500000,598.52196000
296144.30200000,2779646.59600000,-7.43500000,598.53863520
296144.98000000,2779645.57400000,-7.42190902,598.55529600
296145.64400000,2779644.55400000,-7.45000000,598.57197120
296146.30900000,2779643.54800000,-7.40500000,598.58863200
296146.95000000,2779642.52500000,-7.44027770,598.60529280
296147.59800000,2779641.45600000,-7.44555580,598.62196800
296148.21100000,2779640.34400000,-7.49500000,598.63862880
296148.76200000,2779639.19400000,-7.51280813,598.65530400
296149.24800000,2779638.04900000,-7.45500000,598.67196480
296150.03400000,2779635.71800000,-7.43528584,598.70530080
296150.38700000,2779634.50600000,-7.45555553,598.72196160
296150.71700000,2779633.25100000,-7.46472591,598.73863680
296151.03400000,2779631.94800000,-7.46555540,598.75529760
296151.36600000,2779630.60300000,-7.46845451,598.77197280
296151.67800000,2779629.21900000,-7.46500000,598.78863360
296151.99700000,2779627.79300000,-7.46760278,598.80529440
296152.34100000,2779626.30500000,-7.46500000,598.82196960
296152.69900000,2779624.77200000,-7.49500000,598.83863040
296153.06600000,2779623.22200000,-7.44833333,598.85530560
296153.45900000,2779621.67200000,-7.46881805,598.87196640
296153.88200000,2779620.10900000,-7.46444460,598.88862720
296154.33400000,2779618.55900000,-7.49500000,598.90530240
296154.81300000,2779616.99300000,-7.47916630,598.92196320
296155.30600000,2779615.42200000,-7.50827270,598.93863840
296155.83500000,2779613.86500000,-7.48074079,598.95529920
296156.40600000,2779612.30400000,-7.46736115,598.97196000
296156.98300000,2779610.73300000,-7.43814820,598.98863520
296157.61600000,2779609.19600000,-7.45500000,599.00529600
296158.35800000,2779607.72300000,-7.45500000,599.02197120
296159.18700000,2779606.30500000,-7.44500000,599.03863200
296160.10400000,2779604.93500000,-7.44500000,599.05529280
296161.06400000,2779603.58300000,-7.51500000,599.07196800
296162.06200000,2779602.23400000,-7.50809098,599.08862880
296163.03800000,2779600.86900000,-7.51000000,599.10530400
296163.98800000,2779599.50400000,-7.44500000,599.12196480
296164.93300000,2779598.13500000,-7.42500000,599.13864000
296165.84700000,2779596.73700000,-7.49614338,599.15530080
296166.71700000,2779595.31500000,-7.44500000,599.17196160
296167.54500000,2779593.86700000,-7.43500000,599.18863680
296168.37400000,2779592.40400000,-7.48052912,599.20529760
296169.09300000,2779590.87900000,-7.48000000,599.22197280
296169.83900000,2779589.34800000,-7.48185180,599.23863360
296170.57100000,2779587.81400000,-7.48500000,599.25529440
296171.29700000,2779586.26200000,-7.48833333,599.27196960
296172.05400000,2779584.71700000,-7.50848620,599.28838560
296172.81000000,2779583.16800000,-7.64500000,599.30530560
296173.58900000,2779581.61100000,-7.45845451,599.32172160
296174.40000000,2779580.07600000,-7.48916690,599.33862720
296175.23100000,2779578.57000000,-7.49500000,599.35530240
296176.09100000,2779577.07400000,-7.50500000,599.37171840
296176.95800000,2779575.59500000,-7.50833333,599.38863840
296177.87200000,2779574.13000000,-7.47500000,599.40529920
296178.82200000,2779572.67600000,-7.44500000,599.42171520
296179.77800000,2779571.19800000,-7.42444460,599.43839040
296180.79800000,2779569.76500000,-7.44444460,599.45505120
296181.91100000,2779568.41900000,-7.47500000,599.47171200
296183.12800000,2779567.17700000,-7.38972210,599.48838720
296184.44800000,2779566.05100000,-7.17833333,599.50504800
296185.91100000,2779565.07000000,-7.24500000,599.52172320
296189.07700000,2779563.40100000,-7.00500000,599.55504480
296190.69100000,2779562.56800000,-7.07536354,599.57172000
296192.32300000,2779561.74500000,-7.13500000,599.58838080
296193.92100000,2779560.86600000,-7.15280835,599.60505600
296195.46400000,2779559.92100000,-7.18129640,599.62171680
296197.01500000,2779558.96400000,-7.20500000,599.63837760
296198.55300000,2779557.96800000,-7.18500000,599.65505280
296200.11700000,2779556.95900000,-7.16000000,599.67171360
296201.68900000,2779555.93700000,-6.96500000,599.68838880
296203.27400000,2779554.92000000,-6.89500000,599.70504960
296204.87800000,2779553.93600000,-6.86500000,599.72171040
296206.47800000,2779552.96200000,-6.85444460,599.73838560
296208.09200000,2779552.00500000,-6.83486305,599.75504640
296209.67200000,2779551.06700000,-6.85500000,599.77172160
296211.23400000,2779550.19600000,-6.85500000,599.78838240
296212.74500000,2779549.33700000,-6.87833333,599.80504320
296214.24800000,2779548.54700000,-6.87500000,599.82171840
296243.06100000,2779562.55700000,-6.85500000,600.17171040
296242.87600000,2779565.28000000,-6.82993153,600.18838560
296242.42400000,2779568.04900000,-6.80500000,600.20504640
296241.79900000,2779570.83200000,-6.76993153,600.22172160
296241.00800000,2779573.67300000,-6.80759226,600.23838240
296240.10400000,2779576.55600000,-6.81000000,600.25504321
296239.04500000,2779579.46000000,-6.82500000,600.27171840
296237.82500000,2779582.37500000,-6.91006847,600.28837920
296236.50100000,2779585.26700000,-6.93020542,600.30505440
296235.07000000,2779588.19800000,-6.95166667,600.32171520
296233.58100000,2779591.13800000,-6.98500000,600.33839040
296232.04800000,2779594.12200000,-6.96500000,600.35505120
296230.49000000,2779597.14700000,-6.91500000,600.37171200
296228.90300000,2779600.19700000,-6.88500000,600.38838720
296227.31600000,2779603.27900000,-6.96500000,600.40504800
296225.72500000,2779606.38700000,-7.16685227,600.42172320
296224.12400000,2779609.53100000,-7.25500000,600.43838400
296222.53500000,2779612.65200000,-7.20320418,600.45504480
296220.94500000,2779615.78800000,-7.16500000,600.47172000
296219.40000000,2779618.90200000,-7.35500000,600.48838080
296217.86500000,2779622.03400000,-7.30814807,600.50505600
296216.36900000,2779625.15100000,-7.22972230,600.52171680
296214.89100000,2779628.27200000,-7.44500000,600.53837760
296213.49300000,2779631.41800000,-7.47190902,600.55505280
296212.08000000,2779634.57100000,-7.47500000,600.57171360
296210.73600000,2779637.75300000,-7.46500000,600.58838880
296209.38600000,2779640.93000000,-7.37500000,600.60504960
296208.05100000,2779644.11600000,-7.36172726,600.62171040
296206.73700000,2779647.29600000,-7.39500000,600.63838560
296205.43100000,2779650.49200000,-7.43500000,600.65504640
296204.14500000,2779653.67600000,-7.41500000,600.67172160
296202.86800000,2779656.90100000,-7.40500000,600.68838240
296201.62200000,2779660.09800000,-7.37500000,600.70504320
296200.35300000,2779663.32100000,-7.38500000,600.72171840
296199.08200000,2779666.53400000,-7.37833333,600.73837920
296197.79100000,2779669.72600000,-7.43993153,600.75505440
296196.50400000,2779672.93000000,-7.23542241,600.77171520
296195.19000000,2779676.10600000,-7.31500000,600.78839040
296193.86900000,2779679.31000000,-7.29500000,600.80505120
296192.53700000,2779682.46500000,-7.31974981,600.82171199
296191.20100000,2779685.65800000,-7.30611161,600.83838720
296189.84400000,2779688.81600000,-7.27500000,600.85504800
296188.49100000,2779692.01700000,-7.27851847,600.87172320
296187.15300000,2779695.16600000,-7.22027770,600.88838400
296185.80400000,2779698.36300000,-7.22166667,600.90504480
296184.45300000,2779701.53900000,-7.34500000,600.92172000
296183.13100000,2779704.74700000,-7.47500000,600.93838079
296181.82400000,2779707.93800000,-7.43500000,600.95505600
296180.53400000,2779711.15700000,-7.46500000,600.97171680
296179.29000000,2779714.27200000,-7.42809098,600.98837760
296178.06300000,2779717.31400000,-7.42555540,601.00505280
296176.91300000,2779720.24200000,-7.41500000,601.02171360
296175.75500000,2779723.13400000,-7.41993148,601.03838880
296174.67900000,2779725.91400000,-7.45414186,601.05504961
296173.66800000,2779728.66900000,-7.42833333,601.07171040
296172.70900000,2779731.35100000,-7.47154549,601.08838560
296171.83800000,2779733.98400000,-7.50500000,601.10504640
296171.02700000,2779736.57000000,-7.53006847,601.12172160
296170.30400000,2779739.09400000,-7.53500000,601.13838240
296169.66900000,2779741.62000000,-7.51500000,601.15504320
296169.10100000,2779744.16700000,-7.52814807,601.17171841
296168.64600000,2779746.75900000,-7.60881805,601.18837920
296168.29200000,2779749.34900000,-7.51972230,601.20505440
296171.05200000,2779802.74400000,-10.56500000,601.53838560
296170.61900000,2779805.77400000,-10.56000000,601.55504640
296169.97700000,2779808.68500000,-10.86500000,601.57172160
296165.87700000,2779811.55700000,-10.07500000,601.60504320
296164.29200000,2779813.22900000,-11.20500000,601.62171840
296163.45700000,2779815.29700000,-11.34500000,601.63837920
296162.43200000,2779817.74400000,-11.37444460,601.65505440
296161.54400000,2779820.16600000,-11.09020542,601.67171520
296160.80500000,2779822.58300000,-11.35666620,601.68839040
296160.05000000,2779824.97600000,-10.78993148,601.70505120
296159.30100000,2779827.35100000,-10.22006847,601.72171200
296158.46600000,2779829.70700000,-10.08722159,601.73838719
296157.62200000,2779832.08700000,-9.79863628,601.75504800
296156.78000000,2779834.46500000,-9.62444460,601.77172320
296155.95400000,2779836.77600000,-9.51993153,601.78838400
296155.11000000,2779839.10800000,-9.28500000,601.80504480
296154.28700000,2779841.41100000,-9.25427241,601.82172000
296153.42700000,2779843.77000000,-9.16253426,601.83838080
296152.59500000,2779846.07700000,-9.11500000,601.85505599
296151.63200000,2779848.64400000,-9.18296260,601.87171680
296150.78400000,2779850.93600000,-9.07679582,601.88837760
296149.94200000,2779853.17900000,-9.06684055,601.90505280
296149.06900000,2779855.48900000,-9.02006852,601.92171360
296148.20100000,2779857.77500000,-8.91500000,601.93838880
296147.36400000,2779860.07300000,-8.91739440,601.95504960
296146.53600000,2779862.37100000,-8.85500000,601.97171040
296145.82400000,2779864.61400000,-8.80500000,601.98838560
296145.28400000,2779866.85100000,-8.80000000,602.00504640
296144.73200000,2779869.15800000,-8.77118195,602.02172160
296144.29000000,2779871.52000000,-8.70833333,602.03838240
296143.99900000,2779873.92900000,-8.65833333,602.05504320
296155.33200000,2779894.43400000,-7.99500000,602.42171040
296155.68100000,2779894.23900000,-7.98500000,602.43838560
296156.04300000,2779893.96500000,-8.04500000,602.45504640
296156.42600000,2779893.59800000,-8.06500000,602.47172160
296156.80100000,2779893.11200000,-8.06185193,602.48838240
296157.13400000,2779892.50400000,-8.10172726,602.50504320
296157.45700000,2779891.78800000,-8.10500000,602.52171840
296157.73600000,2779890.97300000,-8.14000000,602.53837920
296157.97700000,2779890.06800000,-8.19772744,602.55505440
296158.23700000,2779889.09300000,-8.18500000,602.57171520
296158.52300000,2779888.05100000,-8.20500000,602.58839040
296158.81600000,2779886.96200000,-8.22500000,602.60505120
296159.11900000,2779885.81700000,-8.25500000,602.62171200
296159.44300000,2779884.62200000,-8.28500000,602.63838720
296159.81400000,2779883.36600000,-8.35500000,602.65504800
296160.16800000,2779882.06300000,-8.32814820,602.67172320
296160.58800000,2779880.75200000,-8.36500000,602.68838400
296161.05100000,2779879.41100000,-8.40500000,602.70504480
296161.62900000,2779878.02700000,-8.46500000,602.72172000
296162.25200000,2779876.65200000,-8.48000000,602.73838080
296162.85300000,2779875.25200000,-8.52796307,602.75505600
296163.41400000,2779873.90300000,-8.56500000,602.77171680
296164.00900000,2779872.54500000,-8.61500000,602.78837760
296164.70200000,2779871.14400000,-8.67500000,602.80505280
296165.42700000,2779869.69000000,-8.76500000,602.82171360
296166.18800000,2779868.18800000,-8.78986105,602.83838880
296166.98700000,2779866.65800000,-8.85500000,602.85504960
296168.77900000,2779863.63900000,-9.02555540,602.88838560
296169.71800000,2779862.13800000,-9.11827270,602.90504640
296170.69600000,2779860.63000000,-9.25777795,602.92172160
296171.64300000,2779859.08000000,-9.38500000,602.93838240
296172.55800000,2779857.50900000,-9.38500000,602.95504320
296173.44900000,2779855.90800000,-9.52500000,602.97171840
296174.20700000,2779854.43700000,-9.59500000,602.98837920
296175.00400000,2779852.96000000,-9.81504212,603.00505440
296175.84800000,2779851.58700000,-9.69808042,603.02171520
296176.92100000,2779850.18700000,-10.00932021,603.03839040
296178.09200000,2779848.75700000,-10.06231069,603.05505120
296179.15600000,2779847.38500000,-10.24923388,603.07171200
296180.09400000,2779846.02500000,-10.31846400,603.08838720
296181.18600000,2779844.41300000,-10.47587540,603.10504800
296182.04800000,2779842.94500000,-10.51861707,603.12172320
296183.00200000,2779841.49100000,-10.58960780,603.13838400
296184.05500000,2779840.04600000,-10.74629204,603.15504481
296185.16000000,2779838.57400000,-10.76643100,603.17172000
296186.29700000,2779837.09500000,-10.89056965,603.18838080
296187.40800000,2779835.60300000,-10.83263399,603.20505600
296188.50000000,2779834.18700000,-10.88684764,603.22171680
296189.59000000,2779832.75600000,-10.75098677,603.23837760
296190.77600000,2779831.31400000,-10.65858062,603.25505280
296191.98700000,2779829.88500000,-10.65726428,603.27171360
296193.22200000,2779828.41800000,-10.66943822,603.28838880
296194.44900000,2779826.79800000,-10.54754208,603.30504960
296195.70400000,2779825.07100000,-10.36768092,603.32171040
296196.89900000,2779823.47000000,-10.40781988,603.33838560
296198.02800000,2779821.90500000,-10.51795872,603.35504640
296199.67600000,2779819.95300000,-10.64938714,603.37172160
296200.10900000,2779816.33300000,-10.45823652,603.38838240
296207.14600000,2779811.52900000,-10.19879212,603.45505440
296208.01100000,2779809.55000000,-9.86893096,603.47171520
296209.39100000,2779808.03700000,-9.73525161,603.48839040
296210.55500000,2779806.57900000,-9.53611795,603.50505120
296211.50900000,2779805.17700000,-9.52934760,603.52171200
296212.49700000,2779803.54300000,-9.24948656,603.53838720
296213.36300000,2779802.04300000,-9.02295873,603.55504800
296214.20900000,2779800.35500000,-8.84976436,603.57172320
296215.16600000,2779798.55600000,-8.59990320,603.58838400
296216.43900000,2779796.25700000,-8.34504204,603.60504479
296216.59800000,2779794.03800000,-8.22004395,603.62172000
296216.91600000,2779792.07300000,-8.09031984,603.63838080
296217.42300000,2779790.18500000,-7.98045880,603.65505600
296218.09400000,2779788.35900000,-7.90059764,603.67171680
296218.82500000,2779786.56800000,-7.82573648,603.68837760
296219.60600000,2779784.77700000,-7.75087544,603.70505280
296220.37500000,2779782.95500000,-7.71768099,603.72171359
296221.17700000,2779781.13100000,-7.68170904,603.73838880
296221.98500000,2779779.39000000,-7.69795874,603.75504960
296222.78200000,2779777.75100000,-7.60636244,603.77171040
296223.56500000,2779776.17600000,-7.58156987,603.78838560
296224.32200000,2779774.65700000,-7.61170871,603.80504640
296225.06200000,2779773.16900000,-7.58184767,603.82172160
296225.81300000,2779771.71700000,-7.56198651,603.83838241
296226.52200000,2779770.29400000,-7.53965962,603.85504320
296227.17800000,2779768.91200000,-7.52226431,603.87171840
296232.24700000,2779754.01000000,-7.42712537,604.05504480
296233.87600000,2779748.41200000,-7.44434763,604.12171680
296234.30300000,2779746.90000000,-7.40448647,604.13837760
296235.70700000,2779742.26000000,-7.37490323,604.18838880
296236.12300000,2779740.65100000,-7.33532770,604.20504960
296236.47000000,2779738.99900000,-7.33518091,604.22171040
296236.71600000,2779737.29200000,-7.33531987,604.23838560
296236.90800000,2779735.56500000,-7.41545871,604.25504640
296237.11000000,2779733.82900000,-7.32559767,604.27172160
296237.29400000,2779732.08600000,-7.34573651,604.28838240
296237.52400000,2779730.34200000,-7.28587535,604.30504320
296237.79400000,2779728.59800000,-7.27601431,604.32171840
296238.31700000,2779725.10400000,-7.29407052,604.35505440
296121.36600000,2779675.32100000,-6.23649839,605.33838720
296118.69400000,2779677.18200000,-6.20689901,605.35504800
296115.85000000,2779679.10600000,-6.19729135,605.37172320
296113.12600000,2779680.91000000,-6.19769197,605.38838400
296110.53500000,2779683.07200000,-6.16809261,605.40504480
296107.99700000,2779685.32200000,-6.15848494,605.42172000
296105.25700000,2779687.83500000,-6.14888557,605.43838080
296102.62400000,2779690.30500000,-6.12927790,605.45505600
296100.03000000,2779692.75700000,-6.12967853,605.47171680
296097.60000000,2779695.24200000,-6.14007915,605.48837760
296095.12400000,2779697.78500000,-6.10047149,605.50505280
296092.61000000,2779700.38600000,-6.11087212,605.52171360
296090.25200000,2779702.82000000,-6.10126445,605.53838880
296088.03600000,2779705.35400000,-6.09166508,605.55504960
296085.98300000,2779707.79100000,-6.09206571,605.57171040
296083.99900000,2779710.18700000,-6.07752656,605.58838560
296082.05500000,2779712.59500000,-6.10285867,605.60504640
296080.19700000,2779714.88100000,-6.06325100,605.62172160
